date,AAPL,ABBV,ABT,ACN,ADBE,AIG,AMD,AMGN,AMT,AMZN,AVGO,AXP,BA,BAC,BK,BKNG,BLK,BMY,BRK-B,C,CAT,CHTR,CL,CMCSA,COF,COP,COST,CRM,CSCO,CVS,CVX,DE,DHR,DIS,DUK,EMR,F,FDX,GD,GE,GILD,GM,GOOG,GOOGL,GS,HD,HON,IBM,INTC,INTU,JNJ,JPM,KO,LIN,LLY,LMT,LOW,MA,MCD,MDLZ,MDT,MET,META,MMM,MO,MRK,MS,MSFT,NEE,NFLX,NKE,NVDA,ORCL,PEP,PFE,PG,PM,QCOM,RTX,SBUX,SCHW,SO,SPG,T,TGT,TMO,TMUS,TSLA,TXN,UNH,UNP,UPS,USB,V,VZ,WFC,WMT,XOM,DOW,PYPL,KHC
Aug 2020,0.77,0.02,0.24,0.07,0.02,0.05,0.63,0.0,0.15,0.08,0.0,0.0,0.59,0.31,0.11,0.0,0.01,0.0,0.0,0.82,0.85,0.0,0.14,0.0,0.0,0.06,0.85,0.05,0.0,0.19,0.0,0.86,0.0,0.0,0.0,0.0,0.32,0.0,0.02,0.08,0.02,0.56,0.11,0.11,0.4,0.49,0.0,0.01,0.0,0.0,0.01,0.01,0.6,0.08,0.0,0.0,0.53,0.72,0.02,0.0,0.01,0.59,0.08,0.02,0.51,0.0,0.68,0.03,0.06,0.0,0.02,0.15,0.01,0.63,0.07,0.16,0.95,0.01,0.13,0.0,0.0,0.83,0.01,0.91,0.0,0.1,0.01,0.6,0.01,0.0,0.01,0.36,0.31,0.62,0.01,0.0,0.0,0.01,0.29,0.0,0.0
Sep 2020,1.0,0.02,0.25,0.08,0.03,0.04,0.66,0.0,0.14,0.08,0.0,0.0,0.63,0.31,0.1,0.0,0.01,0.0,0.0,0.89,0.84,0.0,0.1,0.0,0.0,0.06,0.85,0.05,0.0,0.21,0.0,0.91,0.0,0.0,0.0,0.0,0.32,0.0,0.02,0.08,0.02,0.56,0.11,0.12,0.52,0.47,0.0,0.01,0.0,0.0,0.01,0.01,0.59,0.07,0.0,0.0,0.51,0.69,0.02,0.0,0.01,0.5,0.08,0.02,0.52,0.0,0.71,0.03,0.06,0.0,0.03,0.18,0.03,0.55,0.07,0.19,0.64,0.01,0.35,0.0,0.0,0.86,0.01,0.84,0.0,0.11,0.01,1.0,0.01,0.0,0.01,0.32,0.3,0.64,0.01,0.0,0.0,0.01,0.34,0.0,0.0
Oct 2020,0.63,0.02,0.22,0.07,0.02,0.04,0.65,0.0,0.12,0.08,0.0,0.0,0.64,0.29,0.11,0.0,0.01,0.0,0.0,0.93,0.8,0.0,0.11,0.0,0.0,0.05,0.82,0.05,0.0,0.22,0.0,0.86,0.0,0.0,0.0,0.0,0.32,0.0,0.02,0.08,0.02,0.53,0.11,0.11,0.43,0.46,0.0,0.01,0.0,0.0,0.01,0.01,0.6,0.07,0.0,0.0,0.51,0.67,0.02,0.0,0.01,0.53,0.08,0.02,0.53,0.0,0.67,0.02,0.06,0.01,0.02,0.11,0.01,0.53,0.06,0.19,0.54,0.01,0.21,0.0,0.0,0.86,0.01,0.85,0.0,0.12,0.01,0.48,0.01,0.0,0.01,0.32,0.29,0.66,0.01,0.0,0.0,0.01,0.33,0.0,0.0
Nov 2020,0.49,0.02,0.22,0.07,0.02,0.04,0.72,0.0,0.09,0.07,0.0,0.0,0.64,0.3,0.1,0.0,0.01,0.0,0.0,0.88,0.82,0.0,0.11,0.0,0.0,0.05,0.74,0.04,0.0,0.23,0.0,0.9,0.0,0.0,0.0,0.0,0.3,0.0,0.02,0.08,0.02,0.53,0.1,0.1,0.38,0.46,0.01,0.01,0.0,0.0,0.01,0.01,0.54,0.08,0.0,0.0,0.47,0.71,0.02,0.0,0.01,0.51,0.08,0.02,0.51,0.0,0.64,0.02,0.07,0.0,0.02,0.11,0.01,0.48,0.15,0.18,0.56,0.01,0.23,0.0,0.0,0.93,0.01,0.84,0.01,0.13,0.01,0.49,0.01,0.0,0.01,0.31,0.28,0.66,0.01,0.0,0.0,0.01,0.34,0.0,0.0
Dec 2020,0.52,0.02,0.21,0.06,0.02,0.04,0.61,0.0,0.09,0.06,0.0,0.0,0.6,0.29,0.1,0.0,0.01,0.0,0.0,0.87,0.82,0.0,0.11,0.0,0.0,0.05,0.77,0.04,0.0,0.29,0.0,0.84,0.0,0.0,0.0,0.0,0.31,0.0,0.02,0.08,0.02,0.5,0.1,0.1,0.42,0.47,0.01,0.01,0.0,0.0,0.01,0.01,0.58,0.1,0.0,0.0,0.46,0.69,0.02,0.0,0.01,0.58,0.07,0.02,0.48,0.0,0.64,0.02,0.06,0.0,0.03,0.08,0.01,0.51,0.22,0.18,0.92,0.01,0.27,0.0,0.0,0.86,0.01,0.84,0.0,0.15,0.01,0.67,0.01,0.0,0.01,0.43,0.29,0.63,0.0,0.0,0.0,0.01,0.27,0.0,0.0
Jan 2021,0.58,0.02,0.21,0.06,0.02,0.04,0.61,0.0,0.09,0.06,0.0,0.0,0.57,0.29,0.09,0.0,0.01,0.0,0.0,0.85,0.85,0.0,0.09,0.0,0.0,0.06,0.81,0.04,0.0,0.25,0.0,0.84,0.0,0.0,0.0,0.0,0.29,0.0,0.02,0.08,0.02,0.56,0.09,0.09,0.54,0.45,0.01,0.01,0.0,0.0,0.01,0.01,0.56,0.1,0.0,0.0,0.52,0.7,0.02,0.0,0.01,0.59,0.08,0.02,0.49,0.0,0.69,0.02,0.06,0.0,0.02,0.09,0.01,0.52,0.1,0.18,0.6,0.01,0.24,0.0,0.0,0.85,0.01,0.78,0.0,0.16,0.01,0.67,0.01,0.0,0.01,0.35,0.3,0.67,0.01,0.0,0.0,0.01,0.27,0.0,0.0
Feb 2021,0.55,0.03,0.21,0.07,0.02,0.04,0.58,0.0,0.09,0.07,0.0,0.0,0.59,0.26,0.09,0.0,0.01,0.0,0.0,0.92,0.85,0.0,0.09,0.0,0.0,0.05,0.82,0.04,0.0,0.28,0.0,0.84,0.0,0.0,0.0,0.0,0.31,0.0,0.02,0.09,0.01,0.56,0.1,0.1,0.59,0.43,0.01,0.01,0.0,0.0,0.01,0.01,0.59,0.07,0.0,0.0,0.54,0.69,0.02,0.0,0.01,0.59,0.08,0.02,0.5,0.0,0.69,0.02,0.06,0.0,0.02,0.11,0.01,0.53,0.09,0.21,0.52,0.01,0.23,0.0,0.0,0.87,0.01,0.8,0.0,0.18,0.01,0.59,0.02,0.0,0.01,0.33,0.28,0.65,0.01,0.0,0.0,0.01,0.26,0.0,0.0
Mar 2021,0.51,0.02,0.22,0.07,0.02,0.04,0.55,0.0,0.1,0.05,0.0,0.0,0.62,0.32,0.09,0.0,0.01,0.0,0.0,0.86,0.83,0.0,0.1,0.0,0.0,0.05,0.85,0.05,0.0,0.35,0.0,0.88,0.0,0.0,0.0,0.0,0.3,0.0,0.02,0.08,0.01,0.56,0.1,0.09,0.49,0.42,0.0,0.01,0.0,0.0,0.01,0.01,0.58,0.07,0.0,0.0,0.54,0.75,0.02,0.0,0.01,0.56,0.09,0.02,0.52,0.0,0.7,0.02,0.06,0.0,0.03,0.1,0.02,0.55,0.08,0.18,0.51,0.01,0.21,0.0,0.0,0.86,0.01,0.83,0.01,0.21,0.01,0.66,0.01,0.0,0.01,0.32,0.27,0.65,0.01,0.0,0.0,0.01,0.28,0.0,0.0
Apr 2021,0.47,0.02,0.21,0.07,0.02,0.04,0.52,0.0,0.09,0.06,0.0,0.0,0.62,0.31,0.09,0.0,0.01,0.0,0.0,0.86,0.82,0.0,0.11,0.0,0.0,0.07,0.84,0.04,0.0,0.29,0.0,0.89,0.0,0.0,0.0,0.0,0.3,0.0,0.02,0.08,0.01,0.51,0.1,0.1,0.51,0.45,0.01,0.01,0.0,0.0,0.01,0.01,0.56,0.07,0.0,0.0,0.53,0.73,0.02,0.0,0.01,0.55,0.09,0.02,0.54,0.0,0.67,0.02,0.05,0.0,0.02,0.09,0.02,0.57,0.09,0.18,0.61,0.01,0.17,0.0,0.0,0.86,0.01,0.86,0.01,0.26,0.01,0.51,0.01,0.0,0.01,0.31,0.26,0.64,0.01,0.0,0.0,0.01,0.23,0.0,0.0
May 2021,0.36,0.02,0.21,0.07,0.02,0.04,0.49,0.0,0.12,0.05,0.0,0.0,0.61,0.35,0.1,0.0,0.01,0.0,0.0,0.85,0.83,0.0,0.12,0.0,0.0,0.05,0.83,0.05,0.0,0.24,0.0,0.92,0.0,0.0,0.0,0.0,0.3,0.0,0.02,0.08,0.01,0.5,0.1,0.1,0.57,0.44,0.0,0.01,0.0,0.0,0.01,0.01,0.58,0.07,0.0,0.0,0.53,0.75,0.02,0.0,0.01,0.62,0.09,0.02,0.55,0.0,0.78,0.01,0.06,0.0,0.02,0.1,0.01,0.77,0.09,0.16,0.86,0.01,0.17,0.0,0.0,0.86,0.01,0.89,0.0,0.3,0.01,0.42,0.01,0.0,0.01,0.3,0.26,0.64,0.01,0.0,0.0,0.01,0.22,0.0,0.0
Jun 2021,0.32,0.02,0.2,0.07,0.03,0.04,0.52,0.0,0.13,0.04,0.0,0.0,0.64,0.45,0.1,0.0,0.01,0.0,0.0,0.85,0.83,0.0,0.09,0.0,0.0,0.05,0.83,0.05,0.0,0.23,0.0,0.92,0.0,0.0,0.0,0.0,0.31,0.0,0.02,0.08,0.01,0.49,0.09,0.09,0.41,0.44,0.0,0.01,0.0,0.0,0.01,0.01,0.58,0.08,0.0,0.0,0.54,0.71,0.03,0.0,0.01,0.55,0.09,0.02,0.56,0.0,0.76,0.01,0.06,0.0,0.02,0.15,0.02,0.54,0.07,0.18,0.53,0.01,0.19,0.0,0.0,0.85,0.01,0.89,0.0,0.33,0.01,0.34,0.01,0.0,0.01,0.3,0.25,0.66,0.01,0.0,0.0,0.01,0.21,0.0,0.0
Jul 2021,0.44,0.02,0.21,0.07,0.02,0.04,0.51,0.0,0.15,0.06,0.0,0.0,0.6,0.5,0.1,0.0,0.01,0.0,0.0,0.86,0.91,0.0,0.09,0.0,0.0,0.05,0.84,0.04,0.0,0.24,0.0,0.85,0.0,0.0,0.0,0.0,0.3,0.0,0.03,0.09,0.01,0.51,0.1,0.09,0.5,0.42,0.0,0.01,0.0,0.0,0.01,0.01,0.62,0.07,0.0,0.0,0.51,0.75,0.02,0.0,0.01,0.61,0.08,0.02,0.56,0.0,0.67,0.02,0.06,0.0,0.02,0.18,0.02,0.54,0.07,0.2,0.5,0.01,0.18,0.0,0.0,0.76,0.01,0.9,0.01,0.36,0.01,0.3,0.01,0.0,0.01,0.29,0.25,0.66,0.01,0.0,0.0,0.01,0.23,0.0,0.0
Aug 2021,0.33,0.02,0.21,0.07,0.02,0.05,0.54,0.0,0.13,0.05,0.0,0.0,0.61,0.31,0.1,0.0,0.01,0.0,0.0,0.87,0.88,0.0,0.09,0.0,0.0,0.05,0.83,0.04,0.0,0.31,0.0,0.88,0.0,0.0,0.0,0.0,0.3,0.0,0.03,0.08,0.02,0.51,0.1,0.09,0.54,0.42,0.0,0.01,0.0,0.0,0.01,0.01,0.65,0.08,0.0,0.0,0.5,0.72,0.02,0.0,0.01,0.57,0.09,0.02,0.53,0.0,0.69,0.02,0.06,0.0,0.02,0.15,0.01,0.56,0.11,0.22,0.69,0.01,0.18,0.0,0.0,0.72,0.01,0.88,0.01,0.35,0.01,0.29,0.01,0.0,0.01,0.29,0.25,0.61,0.01,0.0,0.0,0.01,0.21,0.0,0.0
Sep 2021,0.35,0.03,0.21,0.07,0.02,0.04,0.47,0.0,0.12,0.04,0.0,0.0,0.66,0.32,0.1,0.0,0.01,0.0,0.0,0.92,0.87,0.0,0.11,0.0,0.0,0.05,0.8,0.05,0.0,0.29,0.0,0.85,0.0,0.0,0.0,0.0,0.3,0.0,0.03,0.08,0.01,0.51,0.1,0.09,0.51,0.43,0.0,0.01,0.0,0.0,0.01,0.01,0.65,0.07,0.0,0.0,0.54,0.68,0.02,0.0,0.01,0.89,0.09,0.02,0.55,0.0,0.71,0.01,0.05,0.0,0.03,0.11,0.01,0.55,0.07,0.26,0.49,0.0,0.14,0.0,0.0,0.76,0.01,0.91,0.01,0.35,0.01,0.23,0.01,0.0,0.01,0.3,0.25,0.62,0.01,0.0,0.0,0.01,0.22,0.0,0.0
Oct 2021,0.32,0.02,0.2,0.07,0.02,0.04,0.5,0.0,0.1,0.05,0.0,0.0,0.68,0.29,0.1,0.0,0.01,0.0,0.0,0.88,0.87,0.0,0.1,0.0,0.0,0.06,0.81,0.05,0.0,0.29,0.0,0.84,0.0,0.0,0.0,0.0,0.3,0.0,0.02,0.08,0.01,0.52,0.12,0.1,0.53,0.41,0.01,0.01,0.0,0.0,0.01,0.01,0.64,0.06,0.0,0.0,0.53,0.7,0.02,0.0,0.01,0.56,0.16,0.02,0.56,0.01,0.69,0.02,0.05,0.0,0.02,0.12,0.01,0.56,0.06,0.23,0.5,0.0,0.15,0.0,0.0,0.8,0.01,0.89,0.01,0.37,0.01,0.45,0.01,0.0,0.01,0.3,0.25,0.63,0.01,0.0,0.0,0.01,0.21,0.0,0.0
Nov 2021,0.31,0.02,0.21,0.07,0.02,0.04,0.54,0.0,0.1,0.04,0.0,0.0,0.68,0.28,0.1,0.0,0.01,0.0,0.0,0.91,0.93,0.0,0.1,0.0,0.0,0.07,0.77,0.05,0.0,0.33,0.0,0.86,0.0,0.0,0.0,0.0,0.31,0.0,0.04,0.08,0.01,0.53,0.12,0.1,0.56,0.41,0.0,0.01,0.0,0.0,0.01,0.01,0.58,0.06,0.0,0.0,0.48,0.67,0.02,0.0,0.01,0.55,0.2,0.02,0.51,0.0,0.65,0.02,0.05,0.0,0.02,0.27,0.01,0.54,0.1,0.22,0.58,0.01,0.17,0.0,0.0,0.82,0.01,0.88,0.0,0.38,0.01,0.59,0.01,0.0,0.01,0.3,0.26,0.65,0.01,0.0,0.0,0.01,0.2,0.01,0.0
Dec 2021,0.42,0.02,0.2,0.07,0.03,0.04,0.48,0.0,0.09,0.04,0.0,0.0,0.66,0.28,0.09,0.0,0.01,0.0,0.0,0.84,0.9,0.0,0.1,0.0,0.0,0.06,0.75,0.05,0.0,0.45,0.0,0.83,0.0,0.0,0.0,0.0,0.31,0.0,0.03,0.08,0.01,0.51,0.11,0.09,0.52,0.42,0.0,0.01,0.0,0.0,0.01,0.01,0.62,0.07,0.0,0.0,0.49,0.68,0.02,0.0,0.01,0.55,0.14,0.02,0.55,0.0,0.65,0.02,0.06,0.0,0.02,0.23,0.02,0.53,0.11,0.21,0.91,0.01,0.16,0.0,0.0,0.84,0.01,0.83,0.0,0.28,0.01,0.42,0.01,0.0,0.01,0.35,0.27,0.63,0.01,0.0,0.0,0.01,0.25,0.0,0.0
Jan 2022,0.41,0.02,0.23,0.08,0.03,0.04,0.61,0.0,0.1,0.05,0.0,0.0,0.67,0.29,0.09,0.0,0.01,0.0,0.0,0.92,0.88,0.0,0.08,0.0,0.0,0.06,0.87,0.05,0.0,0.34,0.0,0.85,0.0,0.0,0.0,0.0,0.32,0.0,0.02,0.07,0.01,0.6,0.12,0.1,0.54,0.42,0.0,0.01,0.0,0.0,0.01,0.01,0.71,0.08,0.0,0.0,0.59,0.69,0.02,0.0,0.01,0.6,0.17,0.02,0.49,0.0,0.69,0.03,0.07,0.01,0.02,0.2,0.01,0.55,0.07,0.23,0.95,0.01,0.26,0.0,0.0,0.83,0.01,0.8,0.01,0.26,0.01,0.47,0.02,0.0,0.01,0.31,0.3,0.67,0.01,0.0,0.0,0.01,0.22,0.0,0.0
Feb 2022,0.29,0.02,0.21,0.08,0.03,0.04,0.64,0.0,0.1,0.07,0.0,0.0,0.73,0.28,0.09,0.0,0.01,0.0,0.0,1.0,0.88,0.0,0.1,0.0,0.0,0.06,0.88,0.05,0.0,0.19,0.0,0.94,0.0,0.0,0.0,0.0,0.32,0.0,0.02,0.07,0.01,0.59,0.14,0.11,0.51,0.39,0.0,0.01,0.0,0.0,0.01,0.01,0.87,0.08,0.0,0.0,0.57,0.68,0.02,0.0,0.01,0.56,0.22,0.02,0.51,0.0,0.69,0.02,0.08,0.0,0.02,0.25,0.01,0.56,0.07,0.23,0.63,0.01,0.24,0.0,0.0,0.84,0.01,0.89,0.0,0.25,0.01,0.37,0.01,0.0,0.01,0.28,0.29,0.69,0.01,0.0,0.0,0.01,0.28,0.01,0.0
Mar 2022,0.29,0.02,0.21,0.08,0.03,0.04,0.62,0.0,0.09,0.06,0.0,0.0,0.79,0.3,0.1,0.0,0.01,0.0,0.0,0.97,0.93,0.0,0.1,0.0,0.0,0.06,0.92,0.05,0.0,0.18,0.0,1.0,0.0,0.0,0.0,0.0,0.32,0.0,0.03,0.08,0.01,0.6,0.12,0.1,0.64,0.4,0.0,0.01,0.0,0.0,0.01,0.01,0.93,0.07,0.0,0.01,0.6,0.71,0.02,0.0,0.01,0.51,0.18,0.02,0.55,0.0,0.69,0.02,0.06,0.0,0.03,0.18,0.02,0.55,0.07,0.25,0.94,0.01,0.24,0.0,0.0,0.88,0.01,0.94,0.0,0.24,0.01,0.38,0.01,0.0,0.01,0.27,0.29,0.68,0.01,0.0,0.0,0.01,0.27,0.0,0.0
Apr 2022,0.29,0.02,0.21,0.07,0.02,0.04,0.55,0.0,0.09,0.06,0.0,0.0,0.79,0.29,0.1,0.0,0.01,0.0,0.0,0.96,0.93,0.0,0.1,0.0,0.0,0.06,1.0,0.05,0.0,0.2,0.0,0.94,0.0,0.0,0.0,0.0,0.32,0.0,0.02,0.07,0.01,0.59,0.13,0.1,0.55,0.41,0.0,0.01,0.0,0.0,0.01,0.01,0.9,0.07,0.0,0.0,0.59,0.69,0.02,0.0,0.01,0.53,0.16,0.02,0.51,0.0,0.67,0.02,0.06,0.01,0.03,0.18,0.01,0.64,0.06,0.27,0.9,0.01,0.22,0.0,0.0,0.88,0.01,0.9,0.0,0.18,0.01,0.44,0.01,0.0,0.01,0.28,0.26,0.69,0.01,0.0,0.0,0.01,0.21,0.0,0.0
May 2022,0.35,0.02,0.22,0.08,0.02,0.04,0.54,0.0,0.08,0.08,0.0,0.0,0.7,0.38,0.11,0.0,0.01,0.0,0.0,0.94,0.85,0.0,0.11,0.0,0.0,0.06,0.9,0.05,0.0,0.21,0.0,0.91,0.0,0.0,0.0,0.0,0.31,0.0,0.02,0.07,0.01,0.59,0.13,0.1,0.45,0.41,0.0,0.01,0.0,0.0,0.0,0.01,0.87,0.08,0.0,0.0,0.59,0.71,0.02,0.0,0.01,0.89,0.17,0.02,0.5,0.0,0.72,0.02,0.06,0.01,0.03,0.19,0.01,0.68,0.06,0.3,0.87,0.01,0.19,0.01,0.0,0.84,0.01,0.96,0.01,0.17,0.0,0.42,0.01,0.0,0.01,0.27,0.25,0.78,0.01,0.0,0.0,0.01,0.31,0.0,0.0
Jun 2022,0.28,0.01,0.2,0.07,0.02,0.05,0.54,0.0,0.09,0.08,0.0,0.0,0.72,0.46,0.11,0.0,0.01,0.0,0.0,0.9,0.86,0.0,0.08,0.0,0.0,0.06,0.95,0.05,0.0,0.23,0.0,0.94,0.0,0.0,0.0,0.0,0.3,0.0,0.02,0.07,0.01,0.58,0.11,0.09,0.46,0.45,0.0,0.01,0.0,0.0,0.0,0.01,0.93,0.08,0.0,0.0,0.58,0.7,0.02,0.0,0.01,0.57,0.17,0.02,0.49,0.0,0.75,0.02,0.05,0.0,0.03,0.13,0.02,0.52,0.05,0.31,0.88,0.01,0.19,0.0,0.0,0.84,0.01,0.96,0.01,0.21,0.0,0.37,0.01,0.0,0.01,0.3,0.26,0.73,0.01,0.0,0.0,0.01,0.35,0.0,0.0
Jul 2022,0.28,0.01,0.21,0.07,0.02,0.05,0.55,0.0,0.09,0.07,0.0,0.0,0.77,0.48,0.1,0.0,0.01,0.0,0.0,0.93,0.93,0.0,0.08,0.0,0.0,0.07,0.94,0.05,0.0,0.22,0.0,0.86,0.0,0.0,0.0,0.0,0.32,0.0,0.02,0.08,0.01,0.55,0.12,0.1,0.5,0.43,0.0,0.01,0.0,0.0,0.0,0.01,0.95,0.07,0.0,0.0,0.6,0.71,0.02,0.0,0.01,0.55,0.18,0.02,0.52,0.0,0.72,0.02,0.06,0.01,0.02,0.14,0.01,0.5,0.04,0.31,0.69,0.01,0.2,0.0,0.0,0.81,0.01,0.97,0.01,0.27,0.0,0.34,0.01,0.0,0.01,0.3,0.27,0.65,0.01,0.0,0.0,0.01,0.3,0.0,0.0
Aug 2022,0.26,0.01,0.21,0.07,0.02,0.06,0.54,0.0,0.08,0.06,0.0,0.0,0.71,0.25,0.1,0.0,0.01,0.0,0.0,0.9,0.95,0.0,0.09,0.0,0.0,0.06,0.87,0.05,0.0,0.2,0.0,0.9,0.0,0.0,0.0,0.0,0.29,0.0,0.02,0.07,0.01,0.56,0.11,0.09,0.54,0.4,0.0,0.01,0.0,0.0,0.0,0.01,0.97,0.07,0.0,0.0,0.58,0.7,0.02,0.0,0.01,0.53,0.18,0.02,0.52,0.0,0.67,0.01,0.06,0.0,0.02,0.17,0.01,0.56,0.04,0.31,0.62,0.0,0.19,0.0,0.0,0.8,0.01,0.91,0.01,0.3,0.01,0.35,0.01,0.0,0.01,0.3,0.26,0.62,0.01,0.0,0.0,0.01,0.29,0.0,0.0
Sep 2022,0.27,0.01,0.21,0.07,0.03,0.05,0.54,0.0,0.09,0.04,0.0,0.0,0.74,0.26,0.1,0.0,0.01,0.0,0.0,0.95,0.91,0.0,0.1,0.0,0.0,0.06,0.9,0.05,0.0,0.22,0.0,0.9,0.0,0.0,0.0,0.0,0.31,0.0,0.02,0.07,0.01,0.52,0.1,0.09,0.54,0.4,0.0,0.01,0.0,0.0,0.0,0.01,1.0,0.06,0.0,0.0,0.61,0.67,0.02,0.0,0.01,0.51,0.18,0.02,0.49,0.0,0.68,0.01,0.06,0.0,0.03,0.14,0.01,0.54,0.04,0.33,0.74,0.0,0.23,0.0,0.0,0.81,0.01,0.9,0.01,0.3,0.0,0.28,0.01,0.0,0.01,0.29,0.26,0.65,0.01,0.0,0.0,0.01,0.34,0.0,0.0
Oct 2022,0.29,0.01,0.21,0.07,0.02,0.04,0.5,0.0,0.08,0.06,0.0,0.0,0.7,0.24,0.11,0.0,0.01,0.0,0.0,0.92,0.84,0.0,0.1,0.0,0.0,0.07,0.88,0.04,0.0,0.22,0.0,0.92,0.0,0.0,0.0,0.0,0.3,0.0,0.02,0.07,0.01,0.53,0.11,0.1,0.52,0.38,0.0,0.01,0.0,0.0,0.0,0.01,0.97,0.07,0.0,0.0,0.56,0.64,0.02,0.0,0.01,0.49,0.23,0.02,0.47,0.0,0.67,0.02,0.06,0.0,0.03,0.11,0.01,0.59,0.04,0.28,0.76,0.0,0.26,0.0,0.0,0.84,0.01,0.89,0.01,0.28,0.01,0.35,0.01,0.0,0.01,0.3,0.26,0.63,0.01,0.0,0.0,0.01,0.33,0.0,0.0
Nov 2022,0.24,0.01,0.21,0.07,0.02,0.04,0.61,0.0,0.07,0.07,0.0,0.0,0.72,0.25,0.1,0.0,0.01,0.0,0.0,0.94,0.86,0.0,0.09,0.0,0.0,0.08,0.83,0.05,0.0,0.21,0.0,0.89,0.0,0.0,0.0,0.0,0.32,0.0,0.04,0.08,0.01,0.5,0.1,0.09,0.5,0.37,0.0,0.01,0.0,0.0,0.0,0.01,0.88,0.07,0.0,0.0,0.56,0.68,0.03,0.0,0.01,0.49,0.25,0.02,0.44,0.0,0.72,0.01,0.06,0.0,0.03,0.12,0.01,0.54,0.04,0.27,0.54,0.01,0.24,0.0,0.0,0.81,0.0,0.9,0.01,0.29,0.0,0.31,0.01,0.0,0.01,0.29,0.27,0.67,0.01,0.0,0.0,0.01,0.29,0.0,0.0
Dec 2022,0.22,0.01,0.2,0.06,0.02,0.04,0.55,0.0,0.07,0.05,0.0,0.0,0.67,0.23,0.09,0.0,0.01,0.0,0.0,0.92,0.91,0.0,0.08,0.0,0.0,0.07,0.8,0.05,0.0,0.24,0.0,0.82,0.0,0.0,0.0,0.0,0.3,0.0,0.04,0.07,0.01,0.54,0.09,0.08,0.47,0.39,0.0,0.01,0.0,0.0,0.0,0.01,0.84,0.06,0.0,0.0,0.55,0.62,0.07,0.0,0.01,0.55,0.21,0.02,0.47,0.0,0.66,0.01,0.06,0.0,0.03,0.1,0.01,0.53,0.04,0.28,0.54,0.0,0.23,0.0,0.0,0.8,0.0,0.86,0.01,0.33,0.0,0.47,0.01,0.0,0.01,0.34,0.28,0.65,0.01,0.0,0.0,0.01,0.26,0.0,0.0
Jan 2023,0.23,0.01,0.22,0.07,0.02,0.05,0.52,0.0,0.08,0.05,0.0,0.0,0.65,0.25,0.1,0.0,0.01,0.0,0.0,0.92,0.91,0.0,0.07,0.0,0.0,0.09,0.87,0.05,0.0,0.19,0.0,0.86,0.0,0.0,0.0,0.0,0.3,0.0,0.04,0.07,0.01,0.57,0.1,0.1,0.68,0.38,0.0,0.01,0.0,0.0,0.01,0.01,0.86,0.07,0.0,0.0,0.59,0.65,0.02,0.0,0.01,0.54,0.2,0.02,0.44,0.0,0.63,0.02,0.06,0.0,0.02,0.11,0.01,0.55,0.05,0.27,0.58,0.0,0.23,0.0,0.0,0.81,0.01,0.87,0.01,0.34,0.0,0.52,0.01,0.0,0.01,0.29,0.28,0.65,0.01,0.0,0.0,0.01,0.24,0.0,0.0
Feb 2023,0.28,0.01,0.22,0.07,0.02,0.05,0.54,0.0,0.08,0.07,0.0,0.0,0.64,0.28,0.1,0.0,0.01,0.0,0.0,0.95,0.87,0.0,0.09,0.0,0.0,0.07,0.92,0.06,0.0,0.19,0.0,0.87,0.0,0.0,0.0,0.0,0.29,0.0,0.04,0.08,0.01,0.56,0.12,0.1,0.58,0.38,0.0,0.01,0.0,0.0,0.01,0.01,0.89,0.07,0.0,0.0,0.63,0.72,0.02,0.0,0.01,0.5,0.23,0.02,0.5,0.0,0.71,0.02,0.06,0.0,0.03,0.19,0.01,0.58,0.05,0.32,0.67,0.01,0.21,0.0,0.0,0.83,0.0,0.84,0.01,0.3,0.01,0.45,0.01,0.0,0.01,0.29,0.27,0.68,0.01,0.0,0.0,0.01,0.23,0.0,0.0
Mar 2023,0.21,0.01,0.22,0.08,0.02,0.05,0.5,0.0,0.08,0.04,0.0,0.0,0.68,0.34,0.1,0.0,0.01,0.0,0.0,0.93,0.82,0.0,0.1,0.0,0.0,0.07,0.88,0.05,0.0,0.19,0.0,0.89,0.0,0.0,0.0,0.0,0.3,0.0,0.03,0.07,0.01,0.58,0.1,0.09,0.52,0.34,0.0,0.01,0.0,0.0,0.01,0.01,0.85,0.07,0.0,0.0,0.62,0.68,0.02,0.0,0.01,0.54,0.22,0.02,0.48,0.0,0.66,0.02,0.06,0.0,0.02,0.18,0.02,0.54,0.05,0.28,0.63,0.0,0.2,0.0,0.0,0.85,0.0,0.87,0.01,0.3,0.0,0.33,0.01,0.0,0.01,0.28,0.26,0.64,0.01,0.0,0.0,0.01,0.27,0.0,0.0
Apr 2023,0.21,0.01,0.21,0.07,0.02,0.04,0.48,0.0,0.08,0.05,0.0,0.0,0.67,0.29,0.1,0.0,0.01,0.0,0.0,0.85,0.85,0.0,0.1,0.0,0.0,0.06,0.92,0.05,0.0,0.18,0.0,0.87,0.0,0.0,0.0,0.0,0.31,0.0,0.04,0.07,0.01,0.55,0.1,0.09,0.67,0.36,0.0,0.01,0.0,0.0,0.01,0.01,0.93,0.07,0.0,0.0,0.6,0.67,0.03,0.0,0.01,0.56,0.21,0.02,0.46,0.0,0.66,0.02,0.06,0.0,0.02,0.14,0.02,0.63,0.04,0.28,0.5,0.0,0.19,0.0,0.0,0.84,0.0,0.86,0.01,0.34,0.01,0.32,0.01,0.0,0.01,0.26,0.24,0.63,0.01,0.0,0.0,0.01,0.2,0.0,0.0
