Datetime,AAPL,ABBV,ABT,ACN,ADBE,AIG,AMD,AMGN,AMT,AMZN,AVGO,AXP,BA,BAC,BK,BKNG,BLK,BMY,BRK-B,C,CAT,CHTR,CL,CMCSA,COF,COP,COST,CRM,CSCO,CVS,CVX,DE,DHR,DIS,DUK,EMR,F,FDX,GD,GE,GILD,GM,GOOG,GOOGL,GS,HD,HON,IBM,INTC,INTU,JNJ,JPM,KO,LIN,LLY,LMT,LOW,MA,MCD,MDLZ,MDT,MET,META,MMM,MO,MRK,MS,MSFT,NEE,NFLX,NKE,NVDA,ORCL,PEP,PFE,PG,PM,QCOM,RTX,SBUX,SCHW,SO,SPG,TGT,TMO,TMUS,TSLA,TXN,UNH,UNP,UPS,USB,V,VZ,WFC,WMT,XOM,DOW,PYPL,KHC,T
2023/1/1,0,1,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,-1,0,0,0,1,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,-1,0,0,1,-1,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0
2023/1/2,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,-1,0,0,1,0,0,0,0,1,-1,1,0,0,0,0,0,1,1,0,0,-1,0,-1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2023/1/3,0,1,0,1,1,1,-1,0,0,0,1,1,-1,1,0,0,-1,1,1,0,0,-1,-1,0,0,0,-1,1,0,0,1,0,1,0,1,0,0,0,0,-1,0,1,0,0,0,0,1,1,0,0,0,-1,1,1,0,0,-1,0,1,1,1,-1,-1,1,0,1,-1,0,0,0,0,-1,1,0,1,1,1,1,0,1,0,-1,0,0,1,0,0,0,0,0,0,0,1,0,-1,0,0,1,0,0,0
2023/1/4,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,-1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,-1,0,0,1,1,-1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,-1,-1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0
2023/1/5,0,1,0,1,1,1,0,1,0,1,1,1,0,0,-1,0,1,1,1,0,0,0,1,1,0,0,-1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,-1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,-1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0
2023/1/6,0,0,0,1,-1,1,0,0,1,0,1,0,0,-1,1,0,-1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,-1,1,1,-1,1,1,0,-1,0,0,-1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,-1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
2023/1/7,0,0,0,0,1,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,1,-1,0,-1,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,-1,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1
2023/1/8,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,-1,0,0,0,0,-1,1,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1,0,0,0,0,-1,1,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,0,0,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,-1,0,0,1,0,0,0
2023/1/9,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,-1,0,1,0,1,0,1,0,0,0,1,-1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,1,0,-1,-1,0,0,0,0,0,0,-1,1,0,1,-1,0,0,0,1,1,1,0,1,-1,1,0,1,1,0,0,0,0,1,1,0,0,0,1,-1,1,0,1,0,-1,1,1,-1,0,-1,1,0,1,-1
2023/1/10,0,1,0,1,1,0,1,1,-1,1,1,1,-1,-1,0,0,1,0,1,-1,0,0,1,1,1,0,1,0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,-1,-1,1,0,1,1,0,0,0,1,0,1,1,1,0,1,0,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,-1,1,1,1,0,1,0,0,0,1,1,1,0,1,-1,1,0,0,1,1,1,1,1,1,0,0,0
2023/1/11,0,1,1,1,0,-1,1,1,1,0,0,1,0,1,0,1,-1,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,1,1,1,0,0,1,1,1,0,0,0,1,0,1,-1,0,0,1,0,1,0,-1,1,0,0,0,0,0,0,-1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,1,1,0,-1,1,-1,1,-1,1,0,0,0
2023/1/12,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,-1,1,0,0,0,0,0,0,0,1,1,-1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,-1,1,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0
2023/1/13,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,0,1,0,-1,1,1,1,0,-1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,-1,1,1,0,1,0,0,0,0,0,0,-1,0,1,0
2023/1/14,0,0,0,1,1,0,0,0,0,-1,0,1,0,-1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,-1,0,0,0,1,-1,-1,-1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,-1,1,0,0,-1,0,0,0,0,-1,0,0,0,1,0,1,0,0,0,-1,0,0,0,0,1,-1,1,-1,0,0,0,0,1,1,-1,0,0,0,0
2023/1/15,0,1,0,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,-1,0,0,0,-1,0,0,0,0,1,1,0,-1,0,0,0,0,0,0,-1,0,0,1,0,-1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
2023/1/16,0,1,0,0,1,0,0,1,0,1,0,0,-1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,-1,0,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,-1,0,-1,0,0,1,0,-1,1,1,0,1,0,0,1,0,1,-1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0
2023/1/17,0,-1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,-1,1,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,-1,0,1,1,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0,1,-1,0,-1,1,0,0,0,1,1,-1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1
2023/1/18,0,1,0,1,0,0,0,1,0,0,1,0,-1,0,0,1,0,1,1,-1,0,1,1,0,0,0,0,0,0,0,-1,0,1,-1,0,0,0,1,1,0,0,-1,0,0,1,0,1,1,0,0,0,1,0,1,-1,1,1,1,0,0,1,0,0,1,1,1,-1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,-1,-1,1,1,0,-1,1,0,1,0,1,0
2023/1/19,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,-1,1,0,0,1,0,0,0,1,1,1,-1,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0,-1,0,0,1,0,0,0,0,-1,0,1,1,1,-1,1,1,0,0,-1,0,0,0,1,0,0,1,1,0,1,0,1,1,-1,0,0,-1,0,0,-1
2023/1/20,0,0,0,0,0,1,0,1,0,-1,0,1,0,0,-1,0,0,0,0,0,0,1,1,0,-1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,-1,1,1,1,1,-1,-1,0,0,1,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,-1,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1,1,1
2023/1/21,0,0,0,0,1,0,-1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-1,0,1,1,1,1,-1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,-1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,1,-1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
2023/1/22,0,1,0,1,-1,1,0,0,0,1,1,0,0,-1,0,0,-1,0,1,0,1,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,-1,-1,0,0,0,0,-1,1,0,0,1,-1,1,0,0,-1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,-1,-1,0,1,0,0,-1,0,0,0,-1,1,0,0,0
2023/1/23,0,1,0,1,0,0,1,0,-1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,-1,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,-1,0,1,1,1,0,1,-1,1,1,1,-1,1,0,0,0,1,0,1,0
2023/1/24,0,1,0,1,0,-1,0,1,1,1,1,0,1,0,-1,0,0,1,0,1,-1,0,0,0,0,1,0,-1,0,0,-1,0,1,0,0,0,1,0,0,-1,1,0,0,0,-1,-1,1,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,1,-1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,-1,0,1,1,1,0,0,1,1,0,1,0
2023/1/25,0,1,0,1,0,0,1,0,0,0,1,0,-1,0,1,-1,0,1,0,0,1,0,0,0,-1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,-1,-1,0,0,1,0,0,1,0,-1,-1,1,1,0,0,1,0,0,1,0,1,-1,-1,1,-1,-1,0,0,1,1,0,1,0,0,1,1,0,0,0,-1,0,1,1,0,0,-1,0,1,0,1,0,1,-1,1,0,-1,1,0,0
2023/1/26,0,1,0,1,1,0,0,-1,0,0,1,0,1,1,0,-1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,-1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,-1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,-1,1,1,1,1,0,0,-1,1,1,0,1,0
2023/1/27,0,0,1,0,0,1,-1,0,1,1,1,1,0,1,0,0,0,0,0,0,-1,-1,1,-1,1,-1,0,0,1,0,-1,0,0,-1,-1,0,0,0,1,-1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,-1,1,1,1,0,0,1,0,-1,0,0,1,0,0,-1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,1,-1,1,0,1,0,0,1,0,1,1,0,-1,1,1,1,0
2023/1/28,0,0,0,0,0,1,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,-1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,-1,0,0,1,0,0,0
2023/1/29,0,1,0,0,0,-1,0,1,0,0,-1,0,1,-1,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,-1,1,0,0,0,0,1,-1,0,1,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0
2023/1/30,0,1,0,1,1,0,1,0,0,1,1,1,0,-1,-1,0,-1,1,1,0,1,0,1,0,0,0,0,0,1,-1,1,0,1,1,-1,0,0,-1,1,-1,1,0,-1,-1,0,0,1,1,0,1,-1,0,1,0,0,0,-1,1,0,0,1,0,0,0,1,0,1,0,1,0,-1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,-1,0,-1,0,1,0,1,-1,1,-1,1,1,0
2023/1/31,0,1,0,-1,0,-1,1,1,0,0,0,0,0,0,0,1,-1,1,-1,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,-1,1,1,0,1,-1,-1,-1,0,1,1,0,1,0,1,0,1,1,-1,0,1,1,1,0,0,-1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,0,0
2023/2/1,0,1,0,1,0,1,-1,0,0,0,1,0,0,1,0,-1,0,1,-1,0,0,-1,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,-1,0,0,1,-1,0,0,-1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,-1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0
2023/2/2,0,1,0,0,1,1,1,0,0,1,1,1,1,-1,0,0,1,1,0,0,1,0,0,0,0,-1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,-1,0,1,0,0,1,1,-1,1,-1,0,0,0,1,1,1,1,0,0,0
2023/2/3,0,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,-1,0,0,1,1,1,1,1,0,0,1,-1,0,1,0,0,1,-1,-1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,1,-1,0,0,0,0,0,0,0,0,0,-1,1,-1,1,1,0
2023/2/4,0,0,0,0,0,-1,0,0,0,-1,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,-1,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,1,0,0,-1,0,-1,0,-1,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1
2023/2/5,0,1,0,0,-1,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,-1,1,0,0,0,-1,-1,-1,1,0,0,-1,0,0,0,-1,0,1,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,-1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,-1,0,0,0
2023/2/6,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,-1,1,0,1,0,0,0,0,0,1,-1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,-1,-1,1,0,1,-1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0
2023/2/7,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,-1,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,-1,1,0,0,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1
2023/2/8,0,1,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,-1,1,0,0,1,0,1,0,0,1,0,-1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,-1,0,-1,1,1,1,-1,1,0,0,0,0,1,0,0,-1,1,0,0,-1,0
2023/2/9,0,1,-1,1,1,0,0,1,0,1,1,1,1,1,0,-1,0,0,1,0,1,0,-1,1,0,0,0,1,1,-1,0,1,0,-1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,-1,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0
2023/2/10,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,-1,1,0,0,0,0,-1,0,1,1,1,0,-1,0,0,1,-1,-1,0,0,1,0,0,0,0,-1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,-1,0,1,1,0,1,1
2023/2/11,0,-1,0,0,1,0,0,0,0,-1,0,1,0,0,0,0,-1,1,1,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,1,-1,-1,0,0,1,1,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,-1,1,0,1,0,0,0,0,-1,-1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,-1,0,0,0,0,0,0,0,0,-1,0,1,0,0,0
2023/2/12,0,1,0,0,1,1,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,-1,1,1,0,0,0,0,1,1,0,0,-1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,-1,0,0,1,0,1,1,0,0,0,0,0,-1,0,-1,0,1,1,0,-1,0,0,-1,0,0,0,0,-1,0,1,0,0,1,0
2023/2/13,0,1,1,1,-1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,0,-1,0,0,0,-1,0,0,1,1,0,0,0,1,1,0,1,0,-1,1,1,1,1,-1,-1,-1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,-1,1,1,-1,0,0,0,-1,0,1,0,0,0,0,1,0,0,-1,1,0,1,1,0,1,0,0,0,0,0,-1,0,0,1,-1,-1,0,1,0
2023/2/14,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,-1,1,0,1,1,0,1,0,0,0,0,-1,1,1,1,0,0,0,-1,1,0,0,1,0,0,1,0,0,0,1,1,0,-1,1,0,0,1,0,1,1,1,1,1,-1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,-1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0
2023/2/15,0,1,0,0,1,1,0,1,1,0,1,-1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,-1,0,0,1,0,0,-1,1,-1,1,1,1,0,-1,0,0,0,0,1,1,1,-1,0,-1,0,1,0
2023/2/16,0,1,1,1,1,1,0,1,0,-1,1,0,1,0,1,0,-1,1,0,1,1,0,-1,0,0,-1,0,1,1,1,-1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,1,1,1,0,-1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0,1,1,1,0,0
2023/2/17,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,-1,1,-1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,-1,0,0,0,1,1,0,-1,1,0,-1,1,0,1,1,0,1,-1,-1,1,1,0
2023/2/18,0,-1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,-1,-1,0,0,1,0,0,1,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,-1,-1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,-1,-1,1,0,0
2023/2/19,1,1,0,0,0,0,0,1,0,0,0,-1,1,1,0,0,0,0,1,1,0,-1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,1,-1,1,0,0,0,-1,0,0,1,0,1,-1,0,0,0,-1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,1,0,-1,0
2023/2/20,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,-1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,-1,-1,-1,-1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,-1,1,1,0,1,0,0,0,1,0,-1,1,0,1,-1,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0
2023/2/21,0,0,0,0,1,0,-1,-1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,-1,1,-1,1,0,0,1,0,1,1,0,1,-1,0,0,0,0,1,0,1,0,0,-1,0,0,0,1,0,0,0,0,1,0,-1,1,0,0,1,0,1,0,-1,1,1,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,1,0,-1,1,0,1,0,1,0,-1,1,1,1,0
2023/2/22,0,1,0,0,1,0,1,1,1,0,0,1,-1,1,0,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,-1,0,0,0,1,0,0,0,1,0,0,-1,0,0,0,1,0,0,0,0,1,-1,0,0,0,0,-1,1,1,1,1,-1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,1,0
2023/2/23,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,-1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,-1,0,-1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0
2023/2/24,0,0,1,0,0,0,1,0,0,0,1,1,-1,1,0,-1,0,1,1,-1,0,0,0,0,1,1,0,-1,1,0,1,0,1,0,0,0,1,0,1,0,1,-1,0,0,-1,-1,1,1,1,0,0,-1,0,-1,-1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,-1,1,0,1,1,0,0,1,1,0,1,1,0,-1,0
2023/2/25,0,0,0,1,1,0,-1,-1,0,0,0,-1,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,-1,0,-1,-1,1,1,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,1,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
2023/2/26,0,1,0,0,0,0,1,0,-1,0,0,0,-1,0,0,1,1,0,1,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,-1,0,1,0,0,0,0,0,0,-1,1,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,0
2023/2/27,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,1,1,0,-1,1,1,0,1,1,0,1,1,1,-1,0,1,1,0,1,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,-1,0,0,-1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0
2023/2/28,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,-1,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,-1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,1,1,0,1,0
2023/3/1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,-1,0,1,0,0,0,1,0,0,0,-1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,-1,0,0,-1,1,0,-1,-1,0,0,0,-1,0,0,0,1,0,1,1,0,1,-1,0,0,0,-1,0,0,0,0,1,1,0,0,0,0,-1,0,1,1,0,0,1,-1,0,1,0,1,1,0,0,0,1,0,1,0
2023/3/2,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,-1,-1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,1,0,1,1,0,1,-1,0,-1,0,-1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,-1,0,0,0,1,0,-1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0
2023/3/3,0,0,0,1,1,1,1,1,0,1,1,0,1,-1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,-1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,-1,0,0,1,0,0
